Brand,Brand Id,Cars,Models,Model Id,Variants,Sales_2021,Price,Our_Rating,Fuel_Type,Engine_Displacement,Body_Style,Doors,Seats,Airbags,Max_Power,Max_Torque,Gearbox_Type,Warranty_Distance,Warranty_Duration,Length,Width,Height,Wheelbase,Ground_Clearance,Boot_Capacity,Fuel_Type_Propulsion,Engine_Installation,Engine_Type,Max_Engine_Power,Max_Engine_Torque,Drive_Layout,Number_Of_Gears,Selectable_Differential_Lock,Fuel_Tank_Capacity,Official_Fuel_Economy,Auto_Start_Stop,Front_Suspension_Type,Front_Springs,Rear_Suspension_Type,Rear_Springs,Damper_Control,Ride_Height_Adjust,Type_Of_Power_Assist,Steering_Adjust,Steering_Adjust_Type,Turning_Radius,Wheels,Wheel_Size,Front_Tyre_Size,Rear_Tyre_Size,Spare_Wheel,Front_Brakes,Rear_Brakes,Anti_Lock_Brakes_Abs,Electronic_Brakeforce_Distribution_Ebd,Brake_Assist_Ba,Electronic_Parking_Brake,Traction_Control,Electronic_Stability_Control,Hill_Start_Assist,Hill_Descent_Control,Anti_Pinch_Power_Windows,Central_Locking,Speed_Sensing_Auto_Door_Locks,Child_Safety_Lock,Isofix_Child_Seat_Mounts,Automatic_Headlamps,Automatic_Wipers,Rear_Washer_Wiper,Rear_Defogger,Day_Night_Interior_Mirror,Parking_Sensors,Parking_Camera,Tyre_Pressure_Monitoring_System,Blind_Spot_Monitor,Adaptive_Cruise_Control,Body_Coloured_Bumpers,Projector_Headlamps,Headlight_Type,Daytime_Running_Lights,Front_Fog_Lamps,Leather_Wrapped_Steering_Wheel,Leather_Wrapped_Gear_Knob,Drivers_Seat_Height_Adjust,Electric_Adjust_For_Drivers_Seat,Drivers_Seat_Memory,Front_Passenger_Seat_Height_Adjust,Electric_Adjust_For_Front_Passenger_Seat,Front_Passenger_Seat_Memory,Adjustable_Front_Headrests,Ventilated_Seats,Heated_Seats,Massage_Seats,Front_Seat_Armrest,Rear_Seat_Armrest,Adjustable_Rear_Headrests,Individual_Chairs_At_Rear,Rear_Seat_Backrest_Recline,Rear_Seat_Backrest_Fold,Rear_Seat_Backrest_Split,Third_Row_Seats,Audio_System,Cd_Player,Usb_Input,Aux_Input,Bluetooth_Audio_Streaming,Bluetooth_Telephone_Function,Steering_Audio_Controls,Steering_Phone_Controls,Wireless_Phone_Charging,Display,Android_Auto,Apple_Carplay,Mirrorlink,Web_Browser,Video_Player,Satellite_vigation,Voice_Commands,Gesture_Controls,Touchpad,Rear_Entertainment_Screens,Power_Windows,Power_Windows_With_One_Touch_Down,Power_Windows_With_One_Touch_Up,Exterior_Mirrors_Electric_Adjust,Exterior_Mirrors_Electric_Fold,Remote_Locking,Keyless_Entry,Push_Button_Start,Climate_Control,Rear_Ac_Vents,Third_Row_Ac_Vents,Front_Passenger_Seat_Adjust_From_Rear,Rear_Window_Sun_Shades,Rear_Windscreen_Sun_Shade,Rear_Power_Outlet,Sunroof,Configurable_Ambient_Lighting,Driving_Modes,Cruise_Control,Auto_Parking,Launch_Control,Dead_Pedal,Hands_Free_Boot_Opening,Speedometer,Tachometer,Trip_Meter,Average_Fuel_Consumption,Average_Speed,Distance_To_Empty,Low_Fuel_Level_Warning,Instantaneous_Consumption,Gear_Indicator,Shift_Indicator,Head_Up_Display,Kerb_Weight,City_Fuel_Economy_Tested,Highway_Fuel_Economy_Tested,Average sales
Renault,17,Renault Duster,Duster,171,1.3 Turbo petrol RxS,"2,940","1,392,000",7,Petrol,1330 cc,SUV,5,5,2,156hp at 5500rpm,254Nm at 1600rpm,6-speed Manual,50000 km,2 Years,4360 mm,1822 mm,1695 mm,2673 mm,205 mm,475 litres,Petrol,Front,"4 cyls, Turbocharged",156hp at 5500rpm,254Nm at 1600rpm,Front-Wheel Drive,6,No,50 litres,,Yes,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Trailing Arm",Coil Springs,No,No,Hydraulic,Tilt,Manual,5.2 m,Alloys,17-inches,215/60 R17,215/60 R17,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Manual,Rear,No,No,No,No,Yes,Yes,Halogen,LED,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,No,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Alog,Alog,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,,,,
Renault,17,Renault Duster,Duster,171,1.3 Turbo petrol RxZ,"2,940","1,461,000",7,Petrol,1330 cc,SUV,5,5,2,156hp at 5500rpm,254Nm at 1600rpm,6-speed Manual,50000 km,2 Years,4360 mm,1822 mm,1695 mm,2673 mm,205 mm,475 litres,Petrol,Front,"4 cyls, Turbocharged",156hp at 5500rpm,254Nm at 1600rpm,Front-Wheel Drive,6,No,50 litres,,Yes,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Trailing Arm",Coil Springs,No,No,Hydraulic,Tilt,Manual,5.2 m,Alloys,17-inches,215/60 R17,215/60 R17,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Manual,Rear,Yes,No,No,No,Yes,Yes,Halogen,LED,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,No,No,Auto 1-zone,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Alog,Alog,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,,,,
Renault,17,Renault Duster,Duster,171,1.3 Turbo petrol RxS CVT,"2,940","1,577,000",7,Petrol,1330 cc,SUV,5,5,2,156hp at 5500rpm,254Nm at 1600rpm,7-step CVT,50000 km,2 Years,4360 mm,1822 mm,1695 mm,2673 mm,205 mm,475 litres,Petrol,Front,"4 cyls, Turbocharged",156hp at 5500rpm,254Nm at 1600rpm,Front-Wheel Drive,,No,50 litres,,Yes,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Trailing Arm",Coil Springs,No,No,Hydraulic,Tilt,Manual,5.2 m,Alloys,17-inches,215/60 R17,215/60 R17,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Manual,Rear,No,No,No,No,Yes,Yes,Halogen,LED,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,No,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Alog,Alog,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,,,,
Renault,17,Renault Duster,Duster,171,1.3 Turbo petrol RxZ CVT,"2,940","1,646,000",7,Petrol,1330 cc,SUV,5,5,2,156hp at 5500rpm,254Nm at 1600rpm,7-step CVT,50000 km,2 Years,4360 mm,1822 mm,1695 mm,2673 mm,205 mm,475 litres,Petrol,Front,"4 cyls, Turbocharged",156hp at 5500rpm,254Nm at 1600rpm,Front-Wheel Drive,,No,50 litres,,Yes,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Trailing Arm",Coil Springs,No,No,Hydraulic,Tilt,Manual,5.2 m,Alloys,17-inches,215/60 R17,215/60 R17,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Manual,Rear,Yes,No,No,No,Yes,Yes,Halogen,LED,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,No,No,Auto 1-zone,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Alog,Alog,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Petrol RxE,"28,586","606,000",8,Petrol,999 cc,SUV,5,5,2,72hp at 6250rpm,96Nm at 3500rpm,5-speed Manual,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,3 cyls,72hp at 6250rpm,96Nm at 3500rpm,Front-Wheel Drive,5,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,,Steel Rims with Wheel Covers,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front,No,No,No,No,No,No,No,Manual,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Petrol RxL,"28,586","720,000",8,Petrol,999 cc,SUV,5,5,2,72hp at 6250rpm,96Nm at 3500rpm,5-speed Manual,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,3 cyls,72hp at 6250rpm,96Nm at 3500rpm,Front-Wheel Drive,5,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Steel Rims with Wheel Covers,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Manual,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,2 DIN,No,No,No,No,No,No,No,No,No,No,Front and Rear,No,No,Yes,No,Yes,No,No,Manual,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Petrol RxL AMT,"28,586","776,000",8,Petrol,999 cc,SUV,5,5,2,72hp at 6250rpm,96Nm at 3500rpm,5-speed AMT Auto,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,3 cyls,72hp at 6250rpm,96Nm at 3500rpm,Front-Wheel Drive,5,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Steel Rims with Wheel Covers,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Manual,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,2 DIN,No,No,No,No,No,No,No,No,No,No,Front and Rear,No,No,Yes,No,Yes,No,No,Manual,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Petrol RxT,"28,586","773,000",8,Petrol,999 cc,SUV,5,5,4,72hp at 6250rpm,96Nm at 3500rpm,5-speed Manual,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,3 cyls,72hp at 6250rpm,96Nm at 3500rpm,Front-Wheel Drive,5,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Steel Rims with Wheel Covers,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Manual,Rear,Rear,No,No,No,Yes,No,Halogen,LED,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,8-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,No,No,Yes,No,Yes,Yes,Yes,Manual,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Petrol RxT AMT,"28,586","829,000",8,Petrol,999 cc,SUV,5,5,4,72hp at 6250rpm,96Nm at 3500rpm,5-speed AMT Auto,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,3 cyls,72hp at 6250rpm,96Nm at 3500rpm,Front-Wheel Drive,5,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Steel Rims with Wheel Covers,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Manual,Rear,Rear,No,No,No,Yes,No,Halogen,LED,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,8-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,No,No,Yes,No,Yes,Yes,Yes,Manual,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Turbo petrol RxL,"28,586","842,000",8,Petrol,999 cc,SUV,5,5,2,100hp at 5000rpm,160Nm at 2800-3600rpm,5-speed Manual,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,"3 cyls, Turbocharged",100hp at 5000rpm,160Nm at 2800-3600rpm,Front-Wheel Drive,5,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Steel Rims with Wheel Covers,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Manual,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,2 DIN,No,No,No,No,No,No,No,No,No,No,Front and Rear,No,No,Yes,No,Yes,No,No,Manual,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Petrol RxZ,"28,586","873,000",8,Petrol,999 cc,SUV,5,5,4,72hp at 6250rpm,96Nm at 3500rpm,5-speed Manual,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,3 cyls,72hp at 6250rpm,96Nm at 3500rpm,Front-Wheel Drive,5,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Alloys,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Manual,Rear,Rear,No,No,No,Yes,Yes,LED,LED,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,8-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Turbo petrol RxT,"28,586","896,000",8,Petrol,999 cc,SUV,5,5,4,100hp at 5000rpm,160Nm at 2800-3600rpm,5-speed Manual,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,"3 cyls, Turbocharged",100hp at 5000rpm,160Nm at 2800-3600rpm,Front-Wheel Drive,5,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Steel Rims with Wheel Covers,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Manual,Rear,Rear,No,No,No,Yes,No,Halogen,LED,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,8-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,No,No,Yes,No,Yes,Yes,Yes,Manual,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Petrol RxZ AMT,"28,586","928,000",8,Petrol,999 cc,SUV,5,5,4,72hp at 6250rpm,96Nm at 3500rpm,5-speed AMT Auto,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,3 cyls,72hp at 6250rpm,96Nm at 3500rpm,Front-Wheel Drive,5,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Alloys,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Manual,Rear,Rear,No,No,No,Yes,Yes,LED,LED,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,8-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Turbo petrol RxZ,"28,586","995,000",8,Petrol,999 cc,SUV,5,5,4,100hp at 5000rpm,160Nm at 2800-3600rpm,5-speed Manual,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,"3 cyls, Turbocharged",100hp at 5000rpm,160Nm at 2800-3600rpm,Front-Wheel Drive,5,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Alloys,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Manual,Rear,Rear,No,No,No,Yes,Yes,LED,LED,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,8-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Turbo petrol RxT CVT,"28,586","974,000",8,Petrol,999 cc,SUV,5,5,4,100hp at 5000rpm,152Nm at 2200-4400rpm,5-step CVT Auto,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,"3 cyls, Turbocharged",100hp at 5000rpm,152Nm at 2200-4400rpm,Front-Wheel Drive,,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Steel Rims with Wheel Covers,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Manual,Rear,Rear,No,No,No,Yes,No,Halogen,LED,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,8-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,No,No,Yes,No,Yes,Yes,Yes,Manual,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Renault,17,Renault Kiger,Kiger,172,1.0 Turbo petrol RxZ CVT,"28,586","1,080,000",8,Petrol,999 cc,SUV,5,5,4,100hp at 5000rpm,152Nm at 2200-4400rpm,5-step CVT Auto,50000 km,2 Years,3991 mm,1750 mm,1605 mm,2500 mm,205 mm,405 litres,Petrol,Front,"3 cyls, Turbocharged",100hp at 5000rpm,152Nm at 2200-4400rpm,Front-Wheel Drive,,No,40 litres,,,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,Tilt,Manual,,Alloys,16-inches,195/60 R16,195/60 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Manual,Rear,Rear,No,No,No,Yes,Yes,LED,LED,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,8-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Renault,17,Renault Kwid,Kwid,173,Std 0.8,"31,656","334,000",7,Petrol,799 cc,Hatchback,5,5,1,54hp at 5678rpm,72Nm at 4386rpm,5-speed Manual,100000 km,4 Years,3731 mm,1579 mm,1474 mm,2422 mm,184 mm,279 litres,Petrol,Front,3 cyls,54hp at 5678rpm,72Nm at 4386rpm,Front-Wheel Drive,5,No,28 litres,22.3kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,No,No,,5 m,Steel Rims,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,705 kg,,,
Renault,17,Renault Kwid,Kwid,173,RxE 0.8,"31,656","410,000",7,Petrol,799 cc,Hatchback,5,5,1,54hp at 5678rpm,72Nm at 4386rpm,5-speed Manual,100000 km,4 Years,3731 mm,1579 mm,1474 mm,2422 mm,184 mm,279 litres,Petrol,Front,3 cyls,54hp at 5678rpm,72Nm at 4386rpm,Front-Wheel Drive,5,No,28 litres,22.3kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,No,No,,5 m,Steel Rims,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,713 kg,,,
Renault,17,Renault Kwid,Kwid,173,RxL 0.8,"31,656","443,000",7,Petrol,799 cc,Hatchback,5,5,1,54hp at 5678rpm,72Nm at 4386rpm,5-speed Manual,100000 km,4 Years,3731 mm,1579 mm,1474 mm,2422 mm,184 mm,279 litres,Petrol,Front,3 cyls,54hp at 5678rpm,72Nm at 4386rpm,Front-Wheel Drive,5,No,28 litres,22.3kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,No,,5 m,Steel Rims with Wheel Covers,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1 DIN,No,No,No,No,No,No,No,No,No,No,Front,No,No,No,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,726 kg,,,
